protein,degree,clustering_coeff,betweenness,closeness,pagerank,eigenvector_centrality,avg_neighbor_degree,k_core,n_complexes,mean_complex_size,max_complex_size,co_complex_degree,co_complex_clustering,label
YHR197W,64,0.7509920634920635,0.0011796911910791424,0.2763987440297756,0.0005655165129783972,0.000680175716160388,69.375,44,1,3.0,3.0,2,1.0,1
YJL033W,56,0.7727272727272727,0.0002980679565828123,0.26986639979087323,0.0004945338467573275,0.00046056204057392006,67.03571428571429,39,0,0.0,0.0,0,0.0,1
YJR002W,54,0.803633822501747,0.0004144354593025461,0.2682854113855863,0.000475086536659665,0.0004525016329315059,68.11111111111111,39,2,302.5,559.0,558,1.0,1
YKL014C,81,0.5762345679012346,0.0018221380955061022,0.27932688481724993,0.0007244065360545146,0.0007625959563662241,63.901234567901234,44,1,5.0,5.0,4,1.0,1
YKL143W,44,0.5243128964059197,0.003950992895024494,0.2847942020835734,0.0005176770466942656,0.00037889144463808857,69.75,34,4,147.75,559.0,562,0.9858412468837422,0
YKL172W,61,0.7688524590163934,0.0004422649139288034,0.26906526260304703,0.0005491962426995314,0.0006799229416310787,70.24590163934427,44,0,0.0,0.0,0,0.0,1
YKR086W,19,0.005847953216374269,0.001991818763013534,0.2485583174900684,0.000683831646021069,1.9430124694221052e-05,15.052631578947368,6,6,156.5,559.0,619,0.8502282102357388,1
YLL008W,73,0.6320395738203958,0.0005381752900087979,0.27636362793982133,0.0006453009286182749,0.0007288602883808277,67.57534246575342,44,3,78.33333333333333,131.0,130,1.0,1
YLL011W,52,0.8220211161387632,0.0007257056515779516,0.2681365935919056,0.00046044308735661445,0.0004114927393582105,69.34615384615384,39,3,208.33333333333334,559.0,558,1.0,1
YLL034C,58,0.8324258923169994,4.239399631071153e-05,0.26651042826688726,0.000492163526581434,0.0006360697420813964,71.77586206896552,44,0,0.0,0.0,0,0.0,1
YLR002C,67,0.7195838986883764,0.001550110078241264,0.2686332961425544,0.0006156535481707241,0.0007144054865629966,67.29850746268657,44,4,147.25,559.0,558,1.0,1
YLR009W,58,0.8269812462189957,0.0030770890993330005,0.28665192271388734,0.0005217249824743374,0.0021697638603212295,79.22413793103448,44,2,452.5,559.0,558,1.0,1
YLR074C,50,0.763265306122449,0.0007864078945421433,0.26956541489737085,0.0004666912102753069,0.0005640567666220742,69.42,40,0,0.0,0.0,0,0.0,0
YLR129W,50,0.7951020408163265,0.00011590669837764959,0.2624112570739289,0.0004376035140499715,0.0003986126035553946,66.74,39,3,203.66666666666666,559.0,558,1.0,1
YLR276C,72,0.6604068857589984,0.0010113538164330668,0.27830835664205905,0.0006726108199252034,0.0007494966307227867,67.5,44,0,0.0,0.0,0,0.0,1
YMR128W,30,0.6367816091954023,0.00012821185498894022,0.2552520670634046,0.00030001425944541977,0.00020120290337450792,66.03333333333333,25,3,205.33333333333334,559.0,568,0.965397322204834,1
YMR308C,36,0.10634920634920635,0.007016692435129709,0.2952104384222479,0.0008108917453037971,0.0015843819214244226,40.47222222222222,11,1,15.0,15.0,14,1.0,1
YNL061W,66,0.6853146853146853,0.0004876189123147533,0.2729992614852327,0.0005698499930184301,0.000688132740927818,69.9090909090909,44,0,0.0,0.0,0,0.0,1
YNL182C,67,0.6965174129353234,0.004303981830073346,0.2845892739601405,0.0006302699324034609,0.000686058640925747,69.31343283582089,44,1,3.0,3.0,2,1.0,1
YNL207W,29,0.5862068965517241,0.0006230078685368336,0.25391130098217973,0.0003194738945427009,0.00020661779766985275,58.48275862068966,25,0,0.0,0.0,0,0.0,1
YNL232W,13,0.7307692307692307,2.2929875274898645e-05,0.24086569765411733,0.00019443943826376127,5.923336864144412e-05,36.69230769230769,10,3,12.0,14.0,13,1.0,1
YNR053C,76,0.5522807017543859,0.0051821728520132886,0.2832182950998417,0.0008035003100417032,0.0006958568898718077,64.28947368421052,44,0,0.0,0.0,0,0.0,1
YOL010W,50,0.7583673469387755,0.00024544435271981206,0.264051725602614,0.00045052538006898677,0.00039644572529122654,65.68,39,0,0.0,0.0,0,0.0,1
YOL021C,57,0.47368421052631576,0.002778815082568348,0.2809684985164472,0.000637678737258825,0.00037229990853023345,56.3859649122807,37,6,32.166666666666664,131.0,136,0.9196078431372549,1
YOL142W,20,0.45263157894736844,0.000567965692491454,0.2507068651546515,0.0003124085648019106,7.121482490753288e-05,32.65,10,3,12.0,14.0,13,1.0,1
YOR145C,66,0.6531468531468532,0.0013758603263018896,0.28058795427466415,0.000602858194680555,0.0005152748405605173,62.621212121212125,39,0,0.0,0.0,0,0.0,1
YOR310C,46,0.7652173913043478,6.584123851542174e-05,0.2655182319822196,0.0003921765853848631,0.0003809223832697625,73.47826086956522,39,7,111.71428571428571,559.0,619,0.8502282102357388,1
YOR341W,80,0.48860759493670886,0.002632769880612957,0.2754188548384824,0.0008480044128092893,0.0006589573486171338,58.4625,44,3,77.33333333333333,195.0,194,1.0,1
YPL043W,72,0.6357589984350548,0.00054705414964306,0.2743074546676335,0.0006417115571197372,0.0007014829592423592,67.88888888888889,44,0,0.0,0.0,0,0.0,1
YPL190C,2,0.0,8.775991985665265e-05,0.2241725269762801,8.674914534714633e-05,1.2288665889340512e-05,57.5,2,0,0.0,0.0,0,0.0,1
YPL217C,82,0.5025594700391448,0.0007382009124513693,0.27596043330343595,0.0007050825947704406,0.0007001207811369976,65.64634146341463,41,0,0.0,0.0,0,0.0,1
YPL266W,54,0.8029350104821803,6.91470986373372e-05,0.26688646285679823,0.0004778926504349043,0.00044465306783605544,66.4074074074074,39,0,0.0,0.0,0,0.0,1
YPR016C,60,0.7254237288135593,0.0024014243826525686,0.27747408833654363,0.0005691439618782352,0.0007064703281224707,70.71666666666667,44,0,0.0,0.0,0,0.0,1
YPR110C,39,0.3184885290148448,0.003543334106277578,0.2761180649294661,0.00067857258234261,8.427380615878083e-05,32.15384615384615,16,6,46.666666666666664,195.0,199,0.9538094512968884,1
YPR112C,56,0.7909090909090909,0.00038935820193843794,0.27131376557709186,0.0004935636227519632,0.0004854508750218592,66.14285714285714,39,1,559.0,559.0,558,1.0,1
YBL005W,3,0.3333333333333333,2.2491128763342967e-05,0.2306008815344359,0.00010447267661762967,3.7132726589856366e-05,25.333333333333332,3,0,0.0,0.0,0,0.0,0
YCR009C,14,0.0989010989010989,0.0005849080735151796,0.24938470799820392,0.0003967731458014246,0.0014164929311587025,17.5,6,1,2.0,2.0,1,0.0,0
YDR176W,17,0.058823529411764705,0.0025115131608277855,0.27080711055267154,0.0005130498268939082,6.101053621452867e-05,27.352941176470587,8,10,50.3,195.0,255,0.7764397097421646,0
YDR388W,45,0.043434343434343436,0.00895272364753356,0.2825010539629005,0.0012036212876975934,0.0014932437392442838,15.266666666666667,7,4,33.25,73.0,73,0.9726027397260274,0
YBL006C,1,0.0,0.0,0.1847745266947831,7.464703483069047e-05,2.714310510593516e-08,7.0,1,2,50.0,83.0,82,1.0,0
YDR489W,7,0.0,0.0005712676477082988,0.22893839030830226,0.00035338091674635313,2.146060646381962e-06,13.285714285714286,3,3,27.0,56.0,56,0.9766233766233766,1
YBL007C,30,0.08505747126436781,0.004373110459950245,0.26403570012919025,0.0008340247641476987,6.961737482656343e-05,13.0,7,4,33.5,73.0,73,0.9729832572298326,0
YBR098W,3,0.3333333333333333,2.48248317749311e-06,0.21393175801675196,0.00010477198129476244,2.092196818158598e-06,24.0,3,1,2.0,2.0,1,0.0,0
YBR205W,10,0.022222222222222223,0.0006155831201595636,0.24978562502317667,0.0002674131884239869,6.015124801368508e-05,27.1,7,0,0.0,0.0,0,0.0,0
YCL034W,2,1.0,0.0,0.2163467219169858,7.965154490386304e-05,2.1674347886510873e-06,32.0,2,0,0.0,0.0,0,0.0,0
YCR088W,16,0.13333333333333333,0.0026586235355514115,0.25179512854662967,0.0004581233053150164,4.270389327670549e-05,15.875,6,3,43.666666666666664,73.0,72,1.0,1
YDR172W,8,0.10714285714285714,0.00032534222859024374,0.2370724337108968,0.00019308501488713364,5.598424376819159e-06,17.625,5,2,134.0,266.0,265,1.0,1
YGL104C,5,0.1,0.00022546856409038466,0.24406823175476397,0.0001591989158872785,5.617246038533627e-05,40.6,5,0,0.0,0.0,0,0.0,0
YGL206C,12,0.18181818181818182,0.0006707443569965374,0.24017424263159254,0.00035263358326441223,4.008793839472281e-06,13.25,7,5,29.8,95.0,104,0.8676250933532487,0
YIL095W,2,1.0,0.0,0.20730564333501705,8.597747251923767e-05,1.1301445653664806e-06,19.0,2,0,0.0,0.0,0,0.0,0
YIR006C,8,0.14285714285714285,0.0006315514754039838,0.23922337133117058,0.00028594035794086964,2.0633241603148414e-05,18.25,4,4,33.5,73.0,73,0.9729832572298326,1
YIR012W,3,0.0,0.002148714985184849,0.21486152859683266,0.00011387548078636248,0.001389231331819218,37.333333333333336,2,3,356.0,559.0,558,1.0,1
YJL004C,4,0.16666666666666666,0.00032294805975673557,0.23012516429667643,0.0001308749983932297,2.7836276420593444e-06,32.5,4,0,0.0,0.0,0,0.0,0
YJL151C,7,0.14285714285714285,0.000494869022222776,0.2443835653875221,0.0002126382596215534,5.77583612292702e-05,35.42857142857143,7,0,0.0,0.0,0,0.0,0
YKR030W,8,0.03571428571428571,0.0005619328872593651,0.2461534588111728,0.00026143658732108243,5.6586917940042123e-05,26.875,6,0,0.0,0.0,0,0.0,0
YLR078C,26,0.18153846153846154,0.0033682783805850445,0.27508796908180005,0.0006506609062271664,0.0014723560694459333,24.73076923076923,9,3,40.666666666666664,95.0,94,1.0,1
YLR337C,14,0.31868131868131866,0.0008154228632034194,0.25523709187613186,0.00038068915922039015,9.628901060619862e-05,28.928571428571427,7,3,43.666666666666664,73.0,72,1.0,0
YMR253C,4,0.16666666666666666,0.0008757292159853694,0.2613864594465674,0.0001396814904631959,0.00013013000396795224,113.0,4,0,0.0,0.0,0,0.0,0
YNL084C,18,0.1111111111111111,0.0021526247246883494,0.2608535934181957,0.0005185829738707068,2.5465201475683302e-05,19.61111111111111,7,1,3.0,3.0,2,1.0,0
YNL138W,13,0.08974358974358974,0.0008107146315552657,0.24386301743434236,0.0003937775260852309,4.07035547014591e-05,15.153846153846153,6,4,33.25,73.0,73,0.9726027397260274,1
YNL152W,2,0.0,1.0302837330483554e-05,0.2183226893676252,8.036088144242683e-05,9.73992904370409e-07,26.5,2,0,0.0,0.0,0,0.0,1
YNL243W,20,0.18421052631578946,0.0017501713625949812,0.2685503846313993,0.0005312757910610289,5.266655055917918e-05,21.35,7,3,43.666666666666664,73.0,72,1.0,1
YOR181W,34,0.09090909090909091,0.004819460285073322,0.26398763537795317,0.0009620476828521648,0.00010367413652282677,14.235294117647058,7,3,43.666666666666664,73.0,72,1.0,1
YOR284W,17,0.11764705882352941,0.003570636392777174,0.2754886164531831,0.00044808261179605016,7.100125078896702e-05,38.11764705882353,8,0,0.0,0.0,0,0.0,0
YPL246C,8,0.10714285714285714,0.000306125409225045,0.2468097935569676,0.00023336975642982392,5.784575717457798e-05,31.75,7,0,0.0,0.0,0,0.0,0
YPR159W,5,0.1,0.0003144846367067394,0.22793085508611452,0.00017922800226277485,2.627634211431465e-06,17.8,4,2,3.5,5.0,4,1.0,0
YBL008W,5,0.6,1.254618925965982e-05,0.20695063414654494,0.00014465146925680172,2.420024894887173e-07,9.0,4,3,32.333333333333336,83.0,82,1.0,0
YBR289W,11,0.4727272727272727,0.00023560985674589554,0.24409561976259148,0.0002593135834578943,3.0272688101618684e-06,20.545454545454547,8,6,64.5,195.0,269,0.6211507518171225,0
YJL115W,6,0.2,5.897067127053148e-05,0.21254170848740378,0.00019339079878849102,1.0758324161786657e-06,8.333333333333334,4,3,31.666666666666668,83.0,83,0.9759036144578314,0
YJL176C,13,0.34615384615384615,0.0008263148587714617,0.2522623350938576,0.00030863724765831785,1.1667452723947114e-05,26.384615384615383,8,6,64.5,195.0,269,0.6211507518171225,0
YOR038C,4,1.0,0.0,0.205397112082936,0.00011698686525661624,2.2862745131005257e-07,10.0,4,3,32.333333333333336,83.0,82,1.0,0
YOR290C,11,0.4909090909090909,0.00012030263862224063,0.23702076987353135,0.0002613870452091675,2.6135566140024647e-06,16.454545454545453,8,6,64.5,195.0,269,0.6211507518171225,0
YBL009W,1,0.0,0.0,0.22701504023318034,6.013213072878542e-05,1.0848286657907655e-06,69.0,1,0,0.0,0.0,0,0.0,0
YBL010C,1,0.0,0.0,0.17695815460763342,6.807457189692183e-05,2.2665176299694213e-09,4.0,1,0,0.0,0.0,0,0.0,0
YKR022C,4,0.0,0.0002517912656389677,0.21705913441244665,0.0001695523361368432,1.772156682827329e-07,12.75,3,3,217.66666666666666,559.0,558,1.0,1
YBL014C,5,0.4,9.134904553472686e-05,0.232635486392635,0.00014133788146086025,1.0166097248909794e-06,22.6,3,5,68.8,195.0,255,0.7764397097421646,1
YER148W,38,0.17354196301564723,0.006057426085980072,0.2835875256520871,0.0008717529528195127,6.29093366841922e-05,25.210526315789473,13,10,46.4,195.0,264,0.7423378269385874,1
YHL004W,34,0.31194295900178254,0.005649220867953848,0.2692651006392689,0.0006701978976074676,8.556467357948564e-06,22.91176470588235,14,9,161.77777777777777,559.0,593,0.9319709675949136,0
YJL025W,4,0.6666666666666666,1.5931304040690497e-06,0.22305764104946002,0.00013323595719828206,8.431981923319762e-07,13.25,3,5,68.8,195.0,255,0.7764397097421646,1
YML043C,4,0.5,1.75351454288378e-05,0.22278350220343443,0.00014176044113168527,8.35205342196274e-07,12.5,3,5,68.8,195.0,255,0.7764397097421646,1
YOR158W,33,0.4696969696969697,0.002090433075914616,0.2592679517895511,0.0005693463064880666,7.166637885403792e-06,22.78787878787879,14,9,161.77777777777777,559.0,593,0.9319709675949136,0
YBL015W,3,0.0,4.57021304573704e-06,0.18907067496865135,0.00012279044705926565,3.37588090042312e-08,9.333333333333334,3,0,0.0,0.0,0,0.0,0
YLR304C,11,0.03636363636363636,0.003271001722794823,0.2202904567840735,0.00039799167856282793,1.0001175637539214e-06,7.2727272727272725,4,0,0.0,0.0,0,0.0,0
YMR105C,10,0.15555555555555556,0.0002998620206055757,0.21842133904150354,0.000345648477029933,6.575513517065191e-07,8.0,4,0,0.0,0.0,0,0.0,0
YMR303C,7,0.09523809523809523,0.00011670918825854212,0.222396290309205,0.0002522747989405715,1.0235941104449257e-06,6.714285714285714,4,0,0.0,0.0,0,0.0,0
YBL016W,14,0.08791208791208792,0.0011608632396455337,0.22143412383715927,0.00047034231504364634,1.983963081334236e-07,6.928571428571429,5,3,8.333333333333334,16.0,15,1.0,0
YDL159W,6,0.26666666666666666,0.00010127973123405854,0.2138161021786341,0.0002069979581424864,2.955439653479547e-07,10.166666666666666,5,3,8.333333333333334,16.0,15,1.0,0
YDR103W,11,0.10909090909090909,0.0007781598661175516,0.2265185999702524,0.0003760567416603666,4.4882070078602896e-07,10.727272727272727,5,3,8.333333333333334,16.0,15,1.0,0
YDR469W,6,0.06666666666666667,0.00022302018147226364,0.2233553871562105,0.0002011666034698699,1.0817178184420072e-06,8.833333333333334,5,2,45.5,83.0,82,1.0,0
YDR480W,8,0.17857142857142858,0.0006495742585265961,0.2280383809114513,0.00026537770855133107,1.79947961823749e-06,9.25,5,1,3.0,3.0,2,1.0,0
YER075C,4,0.0,4.6960499827481403e-05,0.21335472664551358,0.00016298131902426046,9.843053696267643e-07,10.0,3,0,0.0,0.0,0,0.0,0
YGL057C,2,0.0,6.4494903950322896e-06,0.18740915960319926,9.493992712235737e-05,7.394315305707009e-08,8.0,2,0,0.0,0.0,0,0.0,0
YGL178W,4,0.3333333333333333,0.00011508406433850773,0.21394227838842722,0.00014474176643975865,2.5410913573413926e-07,16.25,4,0,0.0,0.0,0,0.0,0
YGR040W,9,0.2222222222222222,0.0004493008209731567,0.22506550600251773,0.00030017940795437533,2.1456927403513629e-07,9.444444444444445,5,2,10.5,16.0,15,1.0,0
YHR005C,15,0.01904761904761905,0.004845387387997271,0.24679579254757592,0.0005338726553101006,3.331230836088249e-06,10.2,5,2,9.5,16.0,15,1.0,1
YHR168W,3,0.0,4.2401691829663594e-05,0.1936661427630283,0.00013440341388346093,1.5666232893238906e-08,6.666666666666667,3,0,0.0,0.0,0,0.0,0
YLR362W,13,0.08974358974358974,0.0014384792082553564,0.24095908230565868,0.0003991929492420825,1.4388639473416964e-06,14.692307692307692,5,3,8.333333333333334,16.0,15,1.0,0
YNL053W,3,0.0,2.2233642989368365e-05,0.20518399429461245,0.00012144275123174996,1.6561328101128492e-07,11.0,2,0,0.0,0.0,0,0.0,0
YPL049C,10,0.15555555555555556,0.0012619031110044751,0.2566827677756014,0.000296130469164348,5.376986003775059e-06,34.6,6,1,3.0,3.0,2,1.0,0
YBL017C,2,0.0,1.5921103898400756e-05,0.2205920409202245,7.396479807793451e-05,1.673305800040011e-06,12.0,2,0,0.0,0.0,0,0.0,0
YDR432W,11,0.2727272727272727,0.0003809960511235229,0.2641960424502744,0.00021514236418672996,5.580691814362106e-05,52.09090909090909,10,4,198.5,559.0,619,0.8502282102357388,1
YMR197C,13,0.2948717948717949,0.0016994604774454112,0.26050995395381243,0.0003871842930152494,7.701869333164768e-05,34.76923076923077,7,3,40.666666666666664,95.0,94,1.0,1
YBL019W,1,0.0,0.0,0.20258515627607301,5.507006378111835e-05,5.366095239719557e-07,16.0,1,0,0.0,0.0,0,0.0,0
YEL009C,16,0.15833333333333333,0.0030693612740128463,0.25692530744869,0.00043488125854558964,4.2845051275750106e-05,25.75,10,0,0.0,0.0,0,0.0,0
YBL020W,1,0.0,0.0,0.22862558363701024,6.227758591752623e-05,1.8563983634330408e-05,113.0,1,0,0.0,0.0,0,0.0,1
YBL021C,2,0.0,3.403761750405227e-05,0.18122620307542564,0.00010553969077452819,1.1570771436595425e-08,5.0,2,3,110.66666666666667,195.0,255,0.7764397097421646,0
YHL006C,7,0.047619047619047616,0.002035694362594107,0.21774355510653992,0.0002834283629478925,6.354575495251666e-07,6.0,4,0,0.0,0.0,0,0.0,0
YKL109W,3,0.0,0.0005870389883604447,0.19885347065676331,0.00013755640924060237,2.693860762925705e-07,4.333333333333333,2,3,110.66666666666667,195.0,255,0.7764397097421646,0
YBL022C,4,0.16666666666666666,3.896710718664781e-05,0.22788309837246176,0.00011086564066634076,1.7668585069758557e-06,30.5,4,2,6.0,8.0,7,1.0,0
YHR200W,42,0.7409988385598142,0.0022345724322075915,0.2731535274080911,0.0006338896815978775,4.517419435079552e-05,39.666666666666664,33,6,25.5,46.0,48,0.9547872340425532,0
YLL039C,23,0.023715415019762844,0.0037497319374482888,0.2444934377334308,0.0007773367627094983,3.585277387527527e-05,9.521739130434783,6,0,0.0,0.0,0,0.0,0
YOR136W,14,0.054945054945054944,0.003113014856464121,0.26532391480323647,0.00041524779987464085,2.3651231972178728e-05,27.642857142857142,5,1,2.0,2.0,1,0.0,0
YBL023C,25,0.6066666666666667,0.0015254078593443389,0.24537598595762367,0.0005099374512608989,4.35172162174675e-06,20.76,18,6,22.333333333333332,56.0,57,0.9505012531328321,1
YBR060C,23,0.7233201581027668,0.00045962259246832654,0.2413735148151724,0.00040422196573048654,3.759616916230866e-06,21.82608695652174,18,7,20.285714285714285,56.0,57,0.9505012531328321,1
YBR202W,20,0.8894736842105263,5.757610217022248e-05,0.2335095395324281,0.00033699588652739477,4.116894170930289e-06,22.45,18,6,22.333333333333332,56.0,57,0.9505012531328321,1
YBR265W,3,0.0,0.0002657549475920732,0.20115203583450472,0.00015294990786117108,7.981094978303163e-08,9.666666666666666,2,0,0.0,0.0,0,0.0,1
YBR278W,24,0.5543478260869565,0.006015997473185496,0.26422813428658776,0.0004739412147479145,8.871919109814515e-05,34.625,18,6,19.666666666666668,56.0,56,0.9662337662337662,0
YDL017W,20,0.14736842105263157,0.0018573533788223144,0.23713704518852435,0.0006416090824552222,2.542011115274959e-06,11.65,9,3,22.0,56.0,55,1.0,1
YDL102W,18,1.0,0.0,0.2272284670964519,0.00030275301020041506,3.3312999990151105e-06,23.22222222222222,18,4,27.25,56.0,55,1.0,1
YDR052C,12,0.42424242424242425,0.0009940488422555665,0.2404397165374526,0.0002750094458638461,1.409367619638001e-06,23.25,9,3,22.0,56.0,55,1.0,1
YDR318W,38,0.001422475106685633,0.01001006348994433,0.268898957353895,0.0015813935859652507,1.4607659231268664e-05,10.789473684210526,6,7,23.0,55.0,54,1.0,0
YEL032W,20,0.8894736842105263,5.757610217022248e-05,0.2335095395324281,0.00033699588652739477,4.116894170930289e-06,22.45,18,6,22.333333333333332,56.0,57,0.9505012531328321,1
YGL201C,25,0.5666666666666667,0.0010221548739722103,0.25001529975453524,0.0004328888151592878,2.222182930865213e-05,25.28,18,6,22.333333333333332,56.0,57,0.9505012531328321,1
YHR118C,22,0.7922077922077922,0.0001234706179717939,0.23733109110406786,0.00038175723609368197,3.5695706543377537e-06,22.227272727272727,18,7,20.285714285714285,56.0,57,0.9505012531328321,1
YIL150C,7,0.47619047619047616,0.0009918093721387276,0.23614591711603256,0.00016396977118580283,5.494447166638911e-05,31.142857142857142,6,0,0.0,0.0,0,0.0,1
YJL194W,26,0.3569230769230769,0.0019005056074390845,0.24311350830000936,0.00043923665378165785,8.515544605639218e-06,28.73076923076923,18,4,27.0,56.0,57,0.9505012531328321,1
YJR006W,19,0.8947368421052632,0.001007362746637104,0.2393154866070008,0.00033131643290791,4.088593053234732e-06,27.31578947368421,18,4,27.25,56.0,55,1.0,1
YJR043C,20,0.8105263157894737,0.00020822285313923616,0.229481814064177,0.00034740881777303864,3.4044714515429617e-06,22.2,18,4,27.25,56.0,55,1.0,0
YLL004W,23,0.7233201581027668,0.00022977126369814216,0.23835832955449637,0.0004148966553856599,3.5772347523189643e-06,21.304347826086957,18,7,20.285714285714285,56.0,57,0.9505012531328321,1
YLR103C,20,0.868421052631579,0.00021402371722971158,0.23136121203088,0.0003562027646873231,3.4386149903938525e-06,22.15,18,5,25.6,56.0,57,0.9505012531328321,1
YLR274W,20,0.868421052631579,0.00028050482996354813,0.23471897658638619,0.00034409284771283146,3.47164174735798e-06,23.65,18,6,22.333333333333332,56.0,57,0.9505012531328321,1
YML065W,25,0.6133333333333333,0.0009274173122774331,0.24570858641300508,0.0004617228930215179,2.1551659322945196e-05,21.52,18,7,20.285714285714285,56.0,57,0.9505012531328321,1
YNL261W,23,0.7233201581027668,0.0001951046526890626,0.23785010283902835,0.0004140994039101571,3.5778120130354273e-06,21.304347826086957,18,7,20.285714285714285,56.0,57,0.9505012531328321,1
YNL262W,39,0.2941970310391363,0.005175358958817184,0.25797653172608326,0.0006279852146041128,7.196751138861345e-05,29.0,18,6,19.666666666666668,56.0,56,0.9662337662337662,1
YOR196C,2,0.0,0.00020198186801602362,0.19535322097120195,0.0001199222712836573,5.6260197353671085e-08,13.0,1,0,0.0,0.0,0,0.0,0
YPR019W,20,0.8894736842105263,5.769148514050348e-05,0.2335095395324281,0.0003369958865273947,4.116894170930288e-06,22.45,18,6,22.333333333333332,56.0,57,0.9505012531328321,1
YPR162C,22,0.7922077922077922,0.0001232236767358503,0.23733109110406786,0.00038175723609368197,3.5695706543377537e-06,22.227272727272727,18,7,20.285714285714285,56.0,57,0.9505012531328321,1
YPR175W,28,0.47354497354497355,0.0006445525963034413,0.23460505991310762,0.0005158397992813171,4.0987123905761184e-06,18.607142857142858,18,6,19.666666666666668,56.0,56,0.9662337662337662,1
YBL024W,1,0.0,0.0,0.15179219954044407,9.844510451248545e-05,2.7686174983861044e-09,2.0,1,0,0.0,0.0,0,0.0,0
YGR237C,2,0.0,0.0002019641222144901,0.18037713964213556,0.00015720389472057187,2.2146819354766294e-07,2.5,1,0,0.0,0.0,0,0.0,0
YBL025W,7,0.047619047619047616,0.00012384670441111293,0.23297184486605269,0.0002455886351953203,2.5297142162008595e-06,10.0,4,6,58.333333333333336,195.0,257,0.7645914396887159,0
YDL113C,4,0.0,3.888291761066165e-05,0.22176145534859149,0.0001410321595058293,8.534299734273133e-07,11.75,4,1,3.0,3.0,2,1.0,0
YKL135C,9,0.1388888888888889,0.002536653607573842,0.24794917536923902,0.00031027042291164,2.273002207207737e-05,25.77777777777778,4,6,28.833333333333332,95.0,104,0.8676250933532487,0
YLR141W,4,0.16666666666666666,0.00024174767453808842,0.2345291768748608,0.00017894719281231553,3.660988358726482e-05,38.5,3,6,58.333333333333336,195.0,257,0.7645914396887159,1
YMR270C,6,0.13333333333333333,0.0001642436534666473,0.23711119637173902,0.00019457650473927353,1.740987616286068e-06,19.333333333333332,4,6,58.333333333333336,195.0,257,0.7645914396887159,1
YBL066C,5,0.1,0.0007001209801960507,0.23425135855204976,0.00017229507503226557,1.8397200773462587e-05,18.4,3,0,0.0,0.0,0,0.0,0
YCR066W,5,0.0,0.0002517046991361461,0.22630650390286455,0.00019052856041452956,3.542895391585678e-05,21.2,4,1,2.0,2.0,1,0.0,0
YDL175C,5,0.0,0.0003617863797213489,0.24290989564649176,0.00017712599480445462,2.8932396115221943e-05,39.8,4,2,3.5,4.0,3,1.0,0
YDR166C,8,0.6785714285714286,0.00019340769752983883,0.22318351362174463,0.00023136958070072238,1.8240093544093334e-05,13.875,7,2,7.5,8.0,7,1.0,1
YDR440W,2,0.0,2.9113388906129405e-05,0.21771086578735263,8.059563629006303e-05,1.8205750790878628e-05,31.5,2,0,0.0,0.0,0,0.0,0
YDR473C,42,0.6318234610917538,0.0025043696748471627,0.2750184102047328,0.0007004481174241244,6.658220163460335e-05,41.54761904761905,29,7,135.85714285714286,559.0,619,0.8502282102357388,1
YEL015W,21,0.1,0.004661416605919358,0.2787898898448361,0.0005469720613319154,3.387917277302289e-05,32.857142857142854,9,2,287.5,559.0,558,1.0,0
YER025W,15,0.4666666666666667,0.0003489079231749513,0.24864355209628322,0.0002838964605861509,2.8541023353300373e-05,24.0,9,7,174.28571428571428,559.0,592,0.9345646407829149,1
YER112W,70,0.2571428571428571,0.007585641522302717,0.2904604240238128,0.0014618408340018889,8.301038928491434e-05,30.314285714285713,29,10,105.4,559.0,619,0.8502282102357388,1
YER146W,29,0.04433497536945813,0.0032435167758067974,0.2665594161527276,0.0007970269254827799,3.0428189489424207e-05,16.310344827586206,9,6,127.5,559.0,558,1.0,1
YGL173C,8,0.2857142857142857,0.0004902018725578185,0.24958500550907395,0.0002228567386221412,3.898858593284436e-05,37.375,7,2,287.5,559.0,558,1.0,0
YGL185C,4,0.0,0.00021074722280256913,0.22796668575920498,0.00013115801690226624,2.0487310788958183e-05,25.25,3,0,0.0,0.0,0,0.0,0
YGR077C,2,0.0,2.8392298057255914e-05,0.21507396831266895,9.323438429657222e-05,1.7709720702696936e-05,26.5,2,0,0.0,0.0,0,0.0,0
YIL048W,3,0.3333333333333333,2.596830355909487e-05,0.2261888442876504,0.00011052579484984696,1.8293298012201253e-05,37.333333333333336,3,0,0.0,0.0,0,0.0,1
YIL066C,6,0.26666666666666666,0.0005504917736443922,0.242098844241996,0.00021338039542090703,3.719912109269299e-05,30.333333333333332,4,1,4.0,4.0,3,1.0,0
YIL132C,8,0.03571428571428571,0.0029881318938418193,0.2675265177117616,0.0002507776292951362,7.735265817255217e-05,49.125,5,0,0.0,0.0,0,0.0,0
YLR039C,1,0.0,0.0,0.2123238765753376,5.8634330856029166e-05,1.766403175308212e-05,46.0,1,2,4.5,7.0,6,1.0,0
YLR120C,1,0.0,0.0,0.2123238765753376,5.8634330856029166e-05,1.766403175308212e-05,46.0,1,0,0.0,0.0,0,0.0,0
YLR126C,1,0.0,0.0,0.2123238765753376,5.8634330856029166e-05,1.766403175308212e-05,46.0,1,0,0.0,0.0,0,0.0,0
YLR128W,4,0.0,0.002387191713849942,0.22220318867300004,0.00019000194151770435,1.7714510481202838e-05,16.75,3,0,0.0,0.0,0,0.0,0
